"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"01001499999","2025-08-18T05:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0057,1","00061,1,C,N","007000,1,9,9","+0130,1","+0130,1","99999,9",,"08,1,+00061,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00061,1,99,9,99,9","10230,1,99999,9",,,,,"MET051METAR ENSO 180520Z 32011KT 7000 OVC002 13/13 Q1023=",
"01001499999","2025-08-18T05:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,N,0041,1","00091,1,C,N","007000,1,9,9","+0130,1","+0130,1","99999,9",,"08,1,+00091,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9","10230,1,99999,9",,,,,"MET051METAR ENSO 180550Z 33008KT 7000 OVC003 13/13 Q1023=",
"01001499999","2025-08-18T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0041,1","00091,1,C,N","007000,1,9,9","+0130,1","+0130,1","99999,9",,"08,1,+00091,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9","10230,1,99999,9",,,,,"MET051METAR ENSO 180620Z 32008KT 7000 OVC003 13/13 Q1023=",
"01001499999","2025-08-18T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,V,0036,1","00091,1,C,N","007000,1,9,9","+0130,1","+0130,1","99999,9",,"08,1,+00091,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9","10230,1,99999,9",,,,,"MET059METAR ENSO 180650Z 32007KT 290V350 7000 OVC003 13/13 Q1023=",
"01001499999","2025-08-18T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0046,1","00091,1,W,N","009999,1,9,9","+0130,1","+0130,1","99999,9",,"09,1,+00091,1,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00091,1,99,9,99,9","10230,1,99999,9",,,,,"MET050METAR ENSO 180750Z 32009KT 9999 VV003 13/13 Q1023=",
"01001499999","2025-08-18T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,V,0041,1","00152,1,9,N","009999,1,9,9","+0130,1","+0130,1","99999,9",,"04,1,+00091,1,99,9","07,1,+00152,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00091,1,99,9,99,9","10230,1,99999,9",,,,,"MET066METAR ENSO 180820Z 33008KT 300V360 9999 SCT003 BKN005 13/13 Q1023=",
"01001499999","2025-08-18T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","340,1,N,0041,1","00183,1,9,N","009999,1,9,9","+0130,1","+0130,1","99999,9",,"04,1,+00122,1,99,9","07,1,+00183,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00122,1,99,9,99,9","10230,1,99999,9",,,,,"MET058METAR ENSO 180850Z 34008KT 9999 SCT004 BKN006 13/13 Q1023=",
"01001499999","2025-08-18T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","340,1,N,0046,1","00213,1,9,N","009999,1,9,9","+0130,1","+0130,1","99999,9",,"04,1,+00152,1,99,9","07,1,+00213,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00152,1,99,9,99,9","10230,1,99999,9",,,,,"MET058METAR ENSO 180920Z 34009KT 9999 SCT005 BKN007 13/13 Q1023=",
"01001499999","2025-08-18T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","340,1,V,0046,1","00213,1,C,N","009999,1,9,9","+0140,1","+0130,1","99999,9",,"08,1,+00213,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00213,1,99,9,99,9","10230,1,99999,9",,,,,"MET059METAR ENSO 180950Z 34009KT 290V010 9999 OVC007 14/13 Q1023=",
"01001499999","2025-08-18T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,V,0051,1","00213,1,C,N","009999,1,9,9","+0140,1","+0130,1","99999,9",,"08,1,+00213,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00213,1,99,9,99,9","10230,1,99999,9",,,,,"MET059METAR ENSO 181020Z 33010KT 280V360 9999 OVC007 14/13 Q1023=",
"01001499999","2025-08-18T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,V,0057,1","00244,1,C,N","009999,1,9,9","+0140,1","+0130,1","99999,9",,"08,1,+00244,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00244,1,99,9,99,9","10230,1,99999,9",,,,,"MET059METAR ENSO 181050Z 32011KT 290V350 9999 OVC008 14/13 Q1023=",
"01001499999","2025-08-18T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,V,0057,1","00244,1,C,N","009999,1,9,9","+0140,1","+0120,1","99999,9",,"07,1,+00244,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00244,1,99,9,99,9","10230,1,99999,9",,,,,"MET059METAR ENSO 181120Z 32011KT 290V350 9999 BKN008 14/12 Q1023=",
"01001499999","2025-08-18T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0057,1","00457,1,C,N","009999,1,9,9","+0150,1","+0110,1","99999,9",,"07,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10230,1,99999,9",,,,,"MET051METAR ENSO 181150Z 31011KT 9999 BKN015 15/11 Q1023=",
"01001499999","2025-08-18T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0051,1","00457,1,C,N","009999,1,9,9","+0160,1","+0110,1","99999,9",,"07,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10230,1,99999,9",,,,,"MET051METAR ENSO 181220Z 31010KT 9999 BKN015 16/11 Q1023=",
"01001499999","2025-08-18T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0062,1","00518,1,C,N","009999,1,9,9","+0160,1","+0110,1","99999,9",,"07,1,+00518,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00518,1,99,9,99,9","10230,1,99999,9",,,,,"MET051METAR ENSO 181250Z 31012KT 9999 BKN017 16/11 Q1023=",
"01001499999","2025-08-18T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0077,1","00549,1,C,N","009999,1,9,9","+0160,1","+0110,1","99999,9",,"07,1,+00549,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00549,1,99,9,99,9","10220,1,99999,9",,,,,"MET051METAR ENSO 181350Z 31015KT 9999 BKN018 16/11 Q1022=",
"01001499999","2025-08-18T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0077,1","99999,9,9,N","009999,1,9,9","+0160,1","+0110,1","99999,9",,"04,1,+00549,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10220,1,99999,9",,,,,"MET051METAR ENSO 181420Z 31015KT 9999 SCT018 16/11 Q1022=",
"01001499999","2025-08-18T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0072,1","99999,9,9,N","009999,1,9,9","+0160,1","+0110,1","99999,9",,"04,1,+00579,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00579,1,99,9,99,9","10220,1,99999,9",,,,,"MET051METAR ENSO 181450Z 31014KT 9999 SCT019 16/11 Q1022=",
"01001499999","2025-08-18T15:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0077,1","99999,9,9,N","009999,1,9,9","+0150,1","+0110,1","99999,9",,"04,1,+00549,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10220,1,99999,9",,,,,"MET051METAR ENSO 181520Z 31015KT 9999 SCT018 15/11 Q1022=",
"01001499999","2025-08-18T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0088,1","99999,9,9,N","009999,1,9,9","+0150,1","+0110,1","99999,9",,"04,1,+00549,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10220,1,99999,9",,,,,"MET051METAR ENSO 181550Z 31017KT 9999 SCT018 15/11 Q1022=",
"01001499999","2025-08-18T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,N,0072,1","99999,9,9,N","009999,1,9,9","+0150,1","+0110,1","99999,9",,"04,1,+00549,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10210,1,99999,9",,,,,"MET051METAR ENSO 181620Z 33014KT 9999 SCT018 15/11 Q1021=",
"01001499999","2025-08-18T16:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0077,1","99999,9,9,N","009999,1,9,9","+0140,1","+0110,1","99999,9",,"04,1,+00579,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00579,1,99,9,99,9","10210,1,99999,9",,,,,"MET051METAR ENSO 181650Z 32015KT 9999 SCT019 14/11 Q1021=",
"01001499999","2025-08-18T17:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,N,0077,1","99999,9,9,N","009999,1,9,9","+0140,1","+0100,1","99999,9",,"04,1,+00579,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00579,1,99,9,99,9","10210,1,99999,9",,,,,"MET051METAR ENSO 181720Z 33015KT 9999 SCT019 14/10 Q1021=",
"01001499999","2025-08-19T03:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","340,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0120,1","+0120,1","99999,9",,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR ENSO 190350Z 34010KT 9999 FEW012 12/12 Q1018=",
"01001499999","2025-08-19T04:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","340,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0120,1","+0120,1","99999,9",,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 190420Z 34011KT 9999 FEW012 12/12 Q1017=",
"01001499999","2025-08-19T04:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","340,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0120,1","+0120,1","99999,9",,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 190450Z 34012KT 9999 FEW012 12/12 Q1017=",
"01001499999","2025-08-19T05:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","340,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0120,1","+0120,1","99999,9",,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 190520Z 34012KT 9999 FEW012 12/12 Q1017=",
"01001499999","2025-08-19T05:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","340,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0120,1","+0110,1","99999,9",,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 190550Z 34010KT 9999 FEW012 12/11 Q1017=",
"01001499999","2025-08-19T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","350,1,N,0072,1","00366,1,C,N","009999,1,9,9","+0130,1","+0120,1","99999,9",,"07,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 190620Z 35014KT 9999 BKN012 13/12 Q1017=",
"01001499999","2025-08-19T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,V,0062,1","00427,1,C,N","009999,1,9,9","+0130,1","+0120,1","99999,9",,"07,1,+00427,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00427,1,99,9,99,9","10170,1,99999,9",,,,,"MET059METAR ENSO 190650Z 33012KT 290V350 9999 BKN014 13/12 Q1017=",
"01001499999","2025-08-19T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,N,0067,1","99999,9,9,N","009999,1,9,9","+0130,1","+0120,1","99999,9",,"04,1,+00427,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00427,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 190720Z 33013KT 9999 SCT014 13/12 Q1017=",
"01001499999","2025-08-19T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,V,0067,1","99999,9,9,N","009999,1,9,9","+0130,1","+0110,1","99999,9",,"04,1,+00427,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00427,1,99,9,99,9","10170,1,99999,9",,,,,"MET059METAR ENSO 190750Z 33013KT 300V360 9999 SCT014 13/11 Q1017=",
"01001499999","2025-08-19T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,V,0067,1","99999,9,9,N","009999,1,9,9","+0140,1","+0110,1","99999,9",,"04,1,+00427,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00427,1,99,9,99,9","10170,1,99999,9",,,,,"MET059METAR ENSO 190820Z 33013KT 300V360 9999 SCT014 14/11 Q1017=",
"01001499999","2025-08-19T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,V,0067,1","99999,9,9,N","009999,1,9,9","+0140,1","+0110,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10170,1,99999,9",,,,,"MET059METAR ENSO 190850Z 33013KT 300V360 9999 SCT015 14/11 Q1017=",
"01001499999","2025-08-19T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,N,0067,1","99999,9,9,N","009999,1,9,9","+0150,1","+0100,1","99999,9",,"04,1,+00549,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 190920Z 33013KT 9999 SCT018 15/10 Q1017=",
"01001499999","2025-08-19T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0082,1","99999,9,9,N","009999,1,9,9","+0140,1","+0100,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 190950Z 32016KT 9999 SCT020 14/10 Q1017=",
"01001499999","2025-08-19T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,V,0088,1","99999,9,9,N","009999,1,9,9","+0160,1","+0090,1","99999,9",,"04,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","10160,1,99999,9",,,,,"MET059METAR ENSO 191020Z 32017KT 290V350 9999 SCT025 16/09 Q1016=",
"01001499999","2025-08-19T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0082,1","99999,9,9,N","009999,1,9,9","+0160,1","+0100,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10160,1,99999,9",,,,,"MET051METAR ENSO 191050Z 32016KT 9999 FEW030 16/10 Q1016=",
"01001499999","2025-08-19T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0077,1","99999,9,9,N","009999,1,9,9","+0160,1","+0090,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10160,1,99999,9",,,,,"MET051METAR ENSO 191120Z 32015KT 9999 FEW030 16/09 Q1016=",
"01001499999","2025-08-19T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0082,1","99999,9,9,N","009999,1,9,9","+0170,1","+0090,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10160,1,99999,9",,,,,"MET051METAR ENSO 191150Z 32016KT 9999 FEW030 17/09 Q1016=",
"01001499999","2025-08-19T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0098,1","99999,9,9,N","009999,1,9,9","+0170,1","+0090,1","99999,9",,"02,1,+01067,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9","10160,1,99999,9",,,,,"MET051METAR ENSO 191220Z 31019KT 9999 FEW035 17/09 Q1016=",
"01001499999","2025-08-19T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0093,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0090,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET045METAR ENSO 191250Z 31018KT CAVOK 17/09 Q1016=",
"01001499999","2025-08-19T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0118,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0100,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET045METAR ENSO 191320Z 31023KT CAVOK 17/10 Q1016=",
"01001499999","2025-08-19T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0098,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0100,1","99999,9",,,,,,,,"10150,1,99999,9",,,,,"MET045METAR ENSO 191350Z 32019KT CAVOK 17/10 Q1015=",
"01001499999","2025-08-19T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","310,1,N,0093,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0100,1","99999,9",,,,,,,,"10150,1,99999,9",,,,,"MET045METAR ENSO 191420Z 31018KT CAVOK 17/10 Q1015=",
"01001499999","2025-08-19T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0088,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0090,1","99999,9",,,,,,,,"10150,1,99999,9",,,,,"MET045METAR ENSO 191450Z 32017KT CAVOK 18/09 Q1015=",
"01001499999","2025-08-19T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0072,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0090,1","99999,9",,,,,,,,"10150,1,99999,9",,,,,"MET045METAR ENSO 191620Z 32014KT CAVOK 18/09 Q1015=",
"01001499999","2025-08-19T17:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,N,0062,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0090,1","99999,9",,,,,,,,"10150,1,99999,9",,,,,"MET045METAR ENSO 191720Z 33012KT CAVOK 18/09 Q1015=",
"01001499999","2025-08-20T03:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","280,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0100,1","+0100,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 200350Z 28003KT 9999 FEW040 10/10 Q1017=",
"01001499999","2025-08-20T04:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0100,1","+0100,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 200420Z 32004KT 9999 FEW040 10/10 Q1017=",
"01001499999","2025-08-20T04:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","009999,1,9,9","+0100,1","+0100,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 200450Z VRB01KT 9999 FEW040 10/10 Q1017=",
"01001499999","2025-08-20T05:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","270,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0100,1","+0100,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 200520Z 27002KT 9999 FEW040 10/10 Q1017=",
"01001499999","2025-08-20T05:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","009999,1,9,9","+0120,1","+0110,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10160,1,99999,9",,,,,"MET051METAR ENSO 200550Z VRB01KT 9999 FEW040 12/11 Q1016=",
"01001499999","2025-08-20T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","009999,1,9,9","+0120,1","+0110,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR ENSO 200620Z VRB01KT 9999 FEW040 12/11 Q1017=",
"01001499999","2025-08-20T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0090,1","99999,9",,,,,,,,"10170,1,99999,9",,,,,"MET045METAR ENSO 200650Z VRB01KT CAVOK 13/09 Q1017=",
"01001499999","2025-08-20T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0090,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET045METAR ENSO 200720Z VRB02KT CAVOK 13/09 Q1016=",
"01001499999","2025-08-20T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0090,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET045METAR ENSO 200750Z VRB02KT CAVOK 14/09 Q1016=",
"01001499999","2025-08-20T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0080,1","99999,9",,,,,,,,"10170,1,99999,9",,,,,"MET045METAR ENSO 200820Z VRB03KT CAVOK 14/08 Q1017=",
"01001499999","2025-08-20T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0080,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET045METAR ENSO 200850Z VRB02KT CAVOK 15/08 Q1016=",
"01001499999","2025-08-20T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0021,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0090,1","99999,9",,,,,,,,"10170,1,99999,9",,,,,"MET045METAR ENSO 200920Z VRB04KT CAVOK 15/09 Q1017=",
"01001499999","2025-08-20T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","330,1,V,0026,1","99999,9,9,N","009999,1,9,9","+0160,1","+0090,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10170,1,99999,9",,,,,"MET059METAR ENSO 200950Z 33005KT 290V020 9999 FEW040 16/09 Q1017=",
"01001499999","2025-08-20T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","350,1,V,0031,1","99999,9,9,N","009999,1,9,9","+0160,1","+0090,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10160,1,99999,9",,,,,"MET059METAR ENSO 201020Z 35006KT 290V010 9999 FEW040 16/09 Q1016=",
"01001499999","2025-08-20T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,V,0051,1","99999,9,9,N","009999,1,9,9","+0150,1","+0080,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10160,1,99999,9",,,,,"MET059METAR ENSO 201050Z 32010KT 290V360 9999 FEW040 15/08 Q1016=",
"01001499999","2025-08-20T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","320,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0150,1","+0080,1","99999,9",,"02,1,+01372,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01372,1,99,9,99,9","10160,1,99999,9",,,,,"MET051METAR ENSO 201120Z 32012KT 9999 FEW045 15/08 Q1016=",
