"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AW2","ED1","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","OC1","OD1","OD2","REM","EQD"
"01089099999","2025-01-01T18:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0031,1","99999,9,9,N","009999,1,9,9","-0140,1","-0150,1","99999,9",,,,"04,1,+01372,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01372,1,99,9,99,9",,,"09810,1,99999,9",,,,,,,"MET076METAR ENKR 011820Z 19006KT 9999 SCT045 M14/M15 Q0981 RMK WIND 731FT 25009KT=",
"01089099999","2025-01-01T18:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0036,1","01463,1,C,N","009999,1,9,9","-0140,1","-0150,1","99999,9",,,,"02,1,+01219,1,99,9","04,1,+01463,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9",,,"09810,1,99999,9",,,,,,,"MET083METAR ENKR 011850Z 19007KT 9999 FEW040 SCT048 M14/M15 Q0981 RMK WIND 731FT 25010KT=",
"01089099999","2025-01-01T19:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0143,1","-0154,1","09824,1",,,,,,,,,"240,M,-0136,1","240,N,-0143,1","99999,9,09714,1","7,1,003,1,+999,9",,,,"3,99,0070,1,999",,"SYN07601089 46/// /1904 11143 21154 39714 49824 57003 333 11136 21143 90710 91107=",
"01089099999","2025-01-01T19:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0041,1","01951,1,C,N","009999,1,9,9","-0140,1","-0160,1","99999,9",,,,"02,1,+01494,1,99,9","04,1,+01951,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01494,1,99,9,99,9",,,"09810,1,99999,9",,,,,,,"MET083METAR ENKR 011920Z 19008KT 9999 FEW049 SCT064 M14/M16 Q0981 RMK WIND 731FT 25011KT=",
"01089099999","2025-01-01T19:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0041,1","01951,1,C,N","009999,1,9,9","-0140,1","-0150,1","99999,9",,,,"02,1,+01494,1,99,9","04,1,+01951,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01494,1,99,9,99,9",,,"09810,1,99999,9",,,,,,,"MET083METAR ENKR 011950Z 19008KT 9999 FEW049 SCT064 M14/M15 Q0981 RMK WIND 731FT 25010KT=",
"01089099999","2025-01-01T20:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","170,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0135,1","-0149,1","09823,1",,,,,,,,,"240,M,-0135,1","240,N,-0143,1","99999,9,09713,1","7,1,001,1,+999,9",,,,"3,99,0070,1,999",,"SYN07601089 46/// /1703 11135 21149 39713 49823 57001 333 11135 21143 90710 91107=",
"01089099999","2025-01-01T20:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0026,1","01951,1,9,N","009999,1,9,9","-0130,1","-0150,1","99999,9",,,,"02,1,+01494,1,99,9","07,1,+01951,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01494,1,99,9,99,9",,,"09810,1,99999,9",,,,,,,"MET083METAR ENKR 012020Z 19005KT 9999 FEW049 BKN064 M13/M15 Q0981 RMK WIND 731FT 26012KT=",
"01089099999","2025-01-01T20:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0140,1","-0150,1","99999,9",,,,,,,,,,,"09800,1,99999,9",,,,,,,"MET075METAR ENKR 012050Z 19006KT CAVOK M14/M15 Q0980 RESG RMK WIND 731FT 26010KT=",
"01089099999","2025-01-01T21:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","200,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0137,1","-0151,1","09819,1",,,,,,,,,"240,M,-0133,1","240,N,-0138,1","99999,9,09709,1","8,1,004,1,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /2005 11137 21151 39709 49819 58004 333 11133 21138 90710 91108=",
"01089099999","2025-01-01T21:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0140,1","-0150,1","99999,9",,,,,,,,,,,"09800,1,99999,9",,,,,,,"MET070METAR ENKR 012120Z 21006KT CAVOK M14/M15 Q0980 RMK WIND 731FT 26013KT=",
"01089099999","2025-01-01T21:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","220,1,N,0041,1","99999,9,9,Y","009900,5,9,9","-0120,1","-0130,1","99999,9",,,,,,,,,,,"09800,1,99999,9",,,,,,,"MET070METAR ENKR 012150Z 22008KT CAVOK M12/M13 Q0980 RMK WIND 731FT 23007KT=",
"01089099999","2025-01-01T22:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","160,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0129,1","-0144,1","09817,1",,,,,,,,,"240,M,-0119,1","240,N,-0139,1","99999,9,09707,1","7,1,006,1,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /1604 11129 21144 39707 49817 57006 333 11119 21139 90710 91108=",
"01089099999","2025-01-01T22:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,N,0041,1","99999,9,9,Y","009900,5,9,9","-0130,1","-0140,1","99999,9",,,,,,,,,,,"09800,1,99999,9",,,,,,,"MET070METAR ENKR 012220Z 21008KT CAVOK M13/M14 Q0980 RMK WIND 731FT 25012KT=",
"01089099999","2025-01-01T22:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,V,0021,1","99999,9,9,Y","009900,5,9,9","-0120,1","-0140,1","99999,9",,,,,,,,,,,"09800,1,99999,9",,,,,,,"MET078METAR ENKR 012250Z 24004KT 200V300 CAVOK M12/M14 Q0980 RMK WIND 731FT 28016KT=",
"01089099999","2025-01-01T23:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","210,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0110,1","-0125,1","09815,1",,,,,,,,,"240,M,-0097,1","240,N,-0130,1","99999,9,09706,1","7,1,006,1,+999,9",,,,"3,99,0060,1,999",,"SYN07601089 46/// /2104 11110 21125 39706 49815 57006 333 11097 21130 90710 91106=",
"01089099999","2025-01-01T23:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0026,1","99999,9,9,Y","009900,5,9,9","-0110,1","-0130,1","99999,9",,,,,,,,,,,"09800,1,99999,9",,,,,,,"MET070METAR ENKR 012320Z 24005KT CAVOK M11/M13 Q0980 RMK WIND 731FT 27014KT=",
"01089099999","2025-01-01T23:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0036,1","99999,9,9,Y","009900,5,9,9","-0120,1","-0130,1","99999,9",,,,,,,,,,,"09800,1,99999,9",,,,,,,"MET070METAR ENKR 012350Z 24007KT CAVOK M12/M13 Q0980 RMK WIND 731FT 26012KT=",
"01089099999","2025-01-02T00:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","200,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0127,1","-0141,1","09811,1",,,,,,,,,"120,M,-0111,1","120,N,-0128,1","99999,9,09702,1","8,1,007,1,+999,9",,,,"3,99,0060,1,999",,"SYN07601089 46/// /2004 11127 21141 39702 49811 58007 333 11111 21128 90710 91106=",
"01089099999","2025-01-02T00:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","180,1,V,0021,1","22000,1,9,N","009999,1,9,9","-0140,1","-0160,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"09800,1,99999,9",,,,,,,"MET086METAR ENKR 020020Z AUTO 18004KT 110V220 9999 NCD M14/M16 Q0980 RMK WIND 731FT 27012KT=",
"01089099999","2025-01-02T00:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0046,1","22000,1,9,N","009999,1,9,9","-0120,1","-0140,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"09790,1,99999,9",,,,,,,"MET078METAR ENKR 020050Z AUTO 24009KT 9999 NCD M12/M14 Q0979 RMK WIND 731FT 25009KT=",
"01089099999","2025-01-02T01:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0118,1","-0132,1","09810,1",,,,,,,,,"240,M,-0117,1","240,N,-0146,1","99999,9,09701,1","7,1,006,1,+999,9",,,,"3,99,0060,1,999",,"SYN07601089 46/// /1903 11118 21132 39701 49810 57006 333 11117 21146 90710 91106=",
"01089099999","2025-01-02T01:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0041,1","22000,1,9,N","009999,1,9,9","-0130,1","-0140,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"09790,1,99999,9",,,,,,,"MET078METAR ENKR 020120Z AUTO 23008KT 9999 NCD M13/M14 Q0979 RMK WIND 731FT 25008KT=",
"01089099999","2025-01-02T01:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0036,1","22000,1,9,N","009999,1,9,9","-0110,1","-0130,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"09790,1,99999,9",,,,,,,"MET078METAR ENKR 020150Z AUTO 24007KT 9999 NCD M11/M13 Q0979 RMK WIND 731FT 26010KT=",
"01089099999","2025-01-02T02:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","230,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0111,1","-0126,1","09806,1",,,,,,,,,"240,M,-0109,1","240,N,-0128,1","99999,9,09697,1","7,1,008,1,+999,9",,,,"3,99,0060,1,999",,"SYN07601089 46/// /2304 11111 21126 39697 49806 57008 333 11109 21128 90710 91106=",
"01089099999","2025-01-02T02:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","250,1,N,0046,1","22000,1,9,N","009999,1,9,9","-0120,1","-0130,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"09790,1,99999,9",,,,,,,"MET078METAR ENKR 020220Z AUTO 25009KT 9999 NCD M12/M13 Q0979 RMK WIND 731FT 26010KT=",
"01089099999","2025-01-02T02:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0036,1","22000,1,9,N","009999,1,9,9","-0120,1","-0130,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"09790,1,99999,9",,,,,,,"MET078METAR ENKR 020250Z AUTO 24007KT 9999 NCD M12/M13 Q0979 RMK WIND 731FT 26009KT=",
"01089099999","2025-01-02T03:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","240,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0128,1","-0148,1","09806,1",,,,,,,,,"240,M,-0111,1","240,N,-0128,1","99999,9,09697,1","7,1,004,1,+999,9",,,,"3,99,0070,1,999",,"SYN07601089 46/// /2404 11128 21148 39697 49806 57004 333 11111 21128 90710 91107=",
"01089099999","2025-01-02T03:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,N,0026,1","22000,1,9,N","009999,1,9,9","-0140,1","-0160,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"09790,1,99999,9",,,,,,,"MET078METAR ENKR 020320Z AUTO 23005KT 9999 NCD M14/M16 Q0979 RMK WIND 731FT 26014KT=",
"01089099999","2025-01-02T03:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,V,0026,1","22000,1,9,N","009999,1,9,9","-0130,1","-0150,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"09790,1,99999,9",,,,,,,"MET086METAR ENKR 020350Z AUTO 23005KT 180V260 9999 NCD M13/M15 Q0979 RMK WIND 731FT 24006KT=",
"01089099999","2025-01-02T04:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0140,1","-0154,1","09805,1",,,,,,,,,"240,M,-0121,1","240,N,-0144,1","99999,9,09695,1","7,1,005,1,+999,9",,,,"3,99,0070,1,999",,"SYN07601089 46/// /1904 11140 21154 39695 49805 57005 333 11121 21144 90710 91107=",
"01089099999","2025-01-02T04:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,Y","009900,5,9,9","-0130,1","-0140,1","99999,9",,,,,,,,,,,"09790,1,99999,9",,,,,,,"MET070METAR ENKR 020420Z VRB03KT CAVOK M13/M14 Q0979 RMK WIND 731FT 26012KT=",
"01089099999","2025-01-02T04:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0041,1","99999,9,9,Y","009900,5,9,9","-0120,1","-0140,1","99999,9",,,,,,,,,,,"09790,1,99999,9",,,,,,,"MET070METAR ENKR 020450Z 24008KT CAVOK M12/M14 Q0979 RMK WIND 731FT 27015KT=",
"01089099999","2025-01-02T05:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","240,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0117,1","-0131,1","09805,1",,,,,,,,,"240,M,-0115,1","240,N,-0139,1","99999,9,09696,1","7,1,001,1,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /2406 11117 21131 39696 49805 57001 333 11115 21139 90710 91108=",
"01089099999","2025-01-02T05:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0110,1","-0130,1","99999,9",,,,,,,,,,,"09790,1,99999,9",,,,,,,"MET070METAR ENKR 020520Z 24006KT CAVOK M11/M13 Q0979 RMK WIND 731FT 26012KT=",
"01089099999","2025-01-02T05:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","230,1,V,0026,1","99999,9,9,N","009999,1,9,9","-0120,1","-0130,1","99999,9",,,,"02,1,+00853,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00853,1,99,9,99,9",,,"09790,1,99999,9",,,,,,,"MET084METAR ENKR 020550Z 23005KT 190V250 9999 FEW028 M12/M13 Q0979 RMK WIND 731FT 26015KT=",
"01089099999","2025-01-02T06:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","240,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0115,1","-0129,1","09802,1",,,,,,,,,"240,M,-0097,1","240,N,-0146,1","99999,9,09693,1","8,1,003,1,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /2406 11115 21129 39693 49802 58003 333 11097 21146 90710 91108=",
"01089099999","2025-01-02T06:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","240,1,N,0036,1","22000,1,9,N","009999,1,9,9","-0110,1","-0130,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"09790,1,99999,9",,,,,,,"MET078METAR ENKR 020620Z AUTO 24007KT 9999 NCD M11/M13 Q0979 RMK WIND 731FT 26013KT=",
"01089099999","2025-01-02T06:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,V,0031,1","99999,9,9,Y","009900,5,9,9","-0140,1","-0160,1","99999,9",,,,,,,,,,,"09790,1,99999,9",,,,,,,"MET078METAR ENKR 020650Z 21006KT 170V240 CAVOK M14/M16 Q0979 RMK WIND 731FT 26010KT=",
"01089099999","2025-01-02T07:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","200,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0155,1","-0175,1","09805,1",,,,,,,,,"240,M,-0109,1","240,N,-0155,1","99999,9,09695,1","4,1,000,1,+999,9",,,,"3,99,0070,1,999",,"SYN07601089 46/// /2004 11155 21175 39695 49805 54000 333 11109 21155 90710 91107=",
"01089099999","2025-01-02T07:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0036,1","99999,9,9,Y","009900,5,9,9","-0160,1","-0180,1","99999,9",,,,,,,,,,,"09790,1,99999,9",,,,,,,"MET070METAR ENKR 020720Z 19007KT CAVOK M16/M18 Q0979 RMK WIND 731FT 25010KT=",
"01089099999","2025-01-02T07:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,N,0036,1","99999,9,9,Y","009900,5,9,9","-0160,1","-0170,1","99999,9",,,,,,,,,,,"09790,1,99999,9",,,,,,,"MET070METAR ENKR 020750Z 21007KT CAVOK M16/M17 Q0979 RMK WIND 731FT 25010KT=",
"01089099999","2025-01-02T08:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0171,1","-0189,1","09809,1",,,,,,,,,"240,M,-0139,1","240,N,-0171,1","99999,9,09698,1","3,1,002,1,+999,9",,,,"3,99,0060,1,999",,"SYN07601089 46/// /1904 11171 21189 39698 49809 53002 333 11139 21171 90710 91106=",
"01089099999","2025-01-02T08:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0036,1","99999,9,9,N","009999,1,9,9","-0180,1","-0200,1","99999,9",,,,"02,1,+00061,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00061,1,99,9,99,9",,,"09790,1,99999,9",,,,,,,"MET076METAR ENKR 020820Z 19007KT 9999 FEW002 M18/M20 Q0979 RMK WIND 731FT 25010KT=",
"01089099999","2025-01-02T08:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","180,1,N,0036,1","99999,9,9,N","009999,1,9,9","-0180,1","-0200,1","99999,9",,,,"02,1,+00061,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00061,1,99,9,99,9",,,"09800,1,99999,9",,,,,,,"MET076METAR ENKR 020850Z 18007KT 9999 FEW002 M18/M20 Q0980 RMK WIND 731FT 26009KT=",
"01089099999","2025-01-02T09:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0181,1","-0199,1","09813,1",,,,,,,,,"240,M,-0171,1","240,N,-0181,1","99999,9,09701,1","1,1,009,1,+999,9",,,,"3,99,0070,1,999",,"SYN07601089 46/// /1905 11181 21199 39701 49813 51009 333 11171 21181 90710 91107=",
"01089099999","2025-01-02T09:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","180,1,N,0031,1","99999,9,9,N","009999,1,9,9","-0180,1","-0200,1","99999,9",,,,"02,1,+00091,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00091,1,99,9,99,9",,,"09800,1,99999,9",,,,,,,"MET076METAR ENKR 020920Z 18006KT 9999 FEW003 M18/M20 Q0980 RMK WIND 731FT 25010KT=",
"01089099999","2025-01-02T09:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0036,1","99999,9,9,N","009999,1,9,9","-0180,1","-0200,1","99999,9",,,,"02,1,+00061,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00061,1,99,9,99,9",,,"09800,1,99999,9",,"11,1",,,,,"MET087METAR ENKR 020950Z 19007KT 9999 2500E BCFG FEW002 M18/M20 Q0980 RMK WIND 731FT 25010KT=",
"01089099999","2025-01-02T10:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0181,1","-0199,1","09815,1",,,,,,,,,"240,M,-0175,1","240,N,-0182,1","99999,9,09703,1","2,1,008,1,+999,9",,,,"3,99,0060,1,999",,"SYN07601089 46/// /1904 11181 21199 39703 49815 52008 333 11175 21182 90710 91106=",
"01089099999","2025-01-02T10:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0041,1","00549,1,C,N","009999,1,9,9","-0180,1","-0200,1","99999,9",,,,"02,1,+00030,1,99,9","04,1,+00549,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00030,1,99,9,99,9",,,"09800,1,99999,9",,"11,1",,,,,"MET094METAR ENKR 021020Z 19008KT 9999 1200E PRFG FEW001 SCT018 M18/M20 Q0980 RMK WIND 731FT 26011KT=",
"01089099999","2025-01-02T10:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0031,1","00549,1,C,N","009999,1,9,9","-0180,1","-0200,1","99999,9",,,,"02,1,+00030,1,99,9","04,1,+00549,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00030,1,99,9,99,9",,,"09800,1,99999,9",,,,,,,"MET089METAR ENKR 021050Z 19006KT 9999 2000S FEW001 SCT018 M18/M20 Q0980 RMK WIND 731FT 27011KT=",
"01089099999","2025-01-02T11:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","210,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0177,1","-0193,1","09817,1",,,,,,,,,"240,M,-0177,1","240,N,-0183,1","99999,9,09705,1","2,1,008,1,+999,9",,,,"3,99,0070,1,999",,"SYN07601089 46/// /2105 11177 21193 39705 49817 52008 333 11177 21183 90710 91107=",
"01089099999","2025-01-02T11:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,N,0031,1","01676,1,C,N","009999,1,9,9","-0180,1","-0200,1","99999,9",,,,"02,1,+00030,1,99,9","04,1,+01676,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00030,1,99,9,99,9",,,"09800,1,99999,9",,,,,,,"MET083METAR ENKR 021120Z 21006KT 9999 FEW001 SCT055 M18/M20 Q0980 RMK WIND 731FT 26011KT=",
"01089099999","2025-01-02T11:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","180,1,N,0026,1","01219,1,C,N","009999,1,9,9","-0180,1","-0200,1","99999,9",,,,"02,1,+00030,1,99,9","04,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00030,1,99,9,99,9",,,"09800,1,99999,9",,,,,,,"MET083METAR ENKR 021150Z 18005KT 9999 FEW001 SCT040 M18/M20 Q0980 RMK WIND 731FT 27011KT=",
"01089099999","2025-01-02T12:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0185,1","-0204,1","09818,1",,,,,,,,,"240,M,-0174,1","240,N,-0186,1","99999,9,09706,1","2,1,005,1,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /1905 11185 21204 39706 49818 52005 333 11174 21186 90710 91108=",
"01089099999","2025-01-02T12:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","160,1,N,0026,1","00701,1,C,N","001200,1,9,9","-0190,1","-0210,1","99999,9",,,"05,U,9999,9","02,1,+00030,1,99,9","04,1,+00701,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00030,1,99,9,99,9",,,"09800,1,99999,9",,"11,1",,,,,"MET110METAR ENKR 021220Z 16005KT 1200 R05/P2000N R23/P2000N PRFG FEW001 SCT023 M19/M21 Q0980 RMK WIND 731FT 26011KT=",
"01089099999","2025-01-02T12:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","170,1,N,0026,1","99999,9,9,N","008000,1,9,9","-0190,1","-0210,1","99999,9",,,,"02,1,+00030,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00030,1,99,9,99,9",,,"09800,1,99999,9",,"11,1",,,,,"MET081METAR ENKR 021250Z 17005KT 8000 PRFG FEW001 M19/M21 Q0980 RMK WIND 731FT 27011KT=",
"01089099999","2025-01-02T13:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","160,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0187,1","-0206,1","09820,1",,,,,,,,,"240,M,-0185,1","240,N,-0188,1","99999,9,09707,1","2,1,004,1,+999,9",,,,"3,99,0060,1,999",,"SYN07601089 46/// /1602 11187 21206 39707 49820 52004 333 11185 21188 90710 91106=",
"01089099999","2025-01-02T13:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","170,1,V,0026,1","22000,1,9,N","009999,1,9,9","-0190,1","-0210,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"09800,1,99999,9",,"40,1",,,,,"MET086METAR ENKR 021320Z 17005KT 120V180 9999 VCFG NSC M19/M21 Q0980 RMK WIND 731FT 26009KT=",
"01089099999","2025-01-02T13:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","180,1,N,0036,1","22000,1,9,N","009999,1,9,9","-0190,1","-0210,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"09800,1,99999,9",,"40,1",,,,,"MET078METAR ENKR 021350Z 18007KT 9999 VCFG NSC M19/M21 Q0980 RMK WIND 731FT 26009KT=",
